chrom	start	end	optimal_ru	coding	period	obs_het	ABC_s_median	ABC_s_95%_CI	Num_s_accepted(max_5000)	Likelihood_0	Likelihood_s	LR	LogLR	LRT_p_value
chr15	70846265	70846279	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	70892466	70892480	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	70916290	70916307	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr15	71018052	71018066	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	71024547	71024561	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	71075522	71075539	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr15	71248284	71248298	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	71252867	71252896	10	0.0	3	0.4043836	0.0001	(0 , 0.00247)	1566	0.485	0.505	0.960396	0.0808191	0.7761905
chr15	71319245	71319259	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	71379801	71379818	6	0.0	3	0.0023941	0.0004	(0 , 0.012)	103	0.05	0.035	1.4285714	-0.7133499	1.0
chr15	71408227	71408241	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr15	71492434	71492451	6	0.0	3	0.4025672	0.0	(0 , 0.00052)	36	0.035	0.035	1.0	-0.0	1.0
chr15	71500327	71500341	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	71941440	71941460	7	0.0	3	0.0007983	0.00058	(0 , 0.03018)	1572	0.27	0.29	0.9310345	0.1429179	0.7053973
chr15	71949842	71949859	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr15	71984924	71984938	5	0.0	3	0.0007982	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr15	72000637	72000651	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	72006257	72006274	6	0.0	3	0.0056131	0.00025	(0 , 0.00338)	43	0.005	0.025	0.2	3.2188758	0.0727936
chr15	72022867	72022881	5	0.0	3	0.0007985	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr15	72074424	72074438	5	0.0	3	0.0013305	0.00019	(0 , 0.01226)	48	0.02	0.02	1.0	-0.0	1.0
chr15	72094253	72094270	6	0.0	3	0.0022459	0.00041	(0 , 0.01192)	98	0.05	0.03	1.6666667	-1.0216512	1.0
chr15	72183522	72183545	8	0.0	3	0.3715016	0.0	(0 , 0.00086)	441	0.21	0.21	1.0	-0.0	1.0
chr15	72194684	72194701	6	0.0	3	0.0010644	0.00028	(0 , 0.01596)	224	0.065	0.05	1.3	-0.5247285	1.0
chr15	72231338	72231352	5	0.0	3	0.0002668	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	72269152	72269166	5	0.0	3	0.0111166	3e-05	(0 , 0.00054)	7	0.005	0.005	1.0	-0.0	1.0
chr15	72295949	72295963	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	72304415	72304429	5	0.0	3	0.0029236	7e-05	(0 , 0.01179)	10	0.015	0.01	1.5	-0.8109302	1.0
chr15	72318474	72318488	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	72329781	72329804	8	0.0	3	0.0211295	0.00017	(0 , 0.0071)	345	0.055	0.11	0.5	1.3862944	0.2390319
chr15	72332940	72332954	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	72365261	72365275	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	72366744	72366758	5	0.0	3	0.0005325	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr15	72466224	72466241	6	0.0	3	0.0068974	0.00013	(0 , 0.00321)	44	0.005	0.015	0.3333333	2.1972246	0.1382595
chr15	72468650	72468664	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	72472806	72472823	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr15	72480568	72480582	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	72487067	72487081	5	0.0	3	0.0087542	0.0001	(0 , 0.01349)	8	0.01	0.005	2.0	-1.3862944	1.0
chr15	72522661	72522675	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	72537094	72537120	9	0.0	3	0.2110362	8e-05	(0 , 0.00242)	488	0.135	0.145	0.9310345	0.1429179	0.7053973
chr15	72663509	72663523	5	0.0	3	0.003536	0.0001	(0 , 0.01158)	11	0.015	0.005	3.0	-2.1972246	1.0
chr15	72666450	72666464	5	0.0	3	0.0069056	0.00013	(0 , 0.0131)	9	0.01	0.005	2.0	-1.3862944	1.0
chr15	72674392	72674406	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	72681920	72681934	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	72908239	72908256	6	0.0	3	0.0414311	5e-05	(0 , 0.00588)	18	0.01	0.01	1.0	-0.0	1.0
chr15	73033051	73033101	17	0.0	3	0.6255989	0.00028	(0 , 0.00592)	3194	0.695	0.915	0.7595628	0.5500244	0.4583077
chr15	73063790	73063804	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	73136382	73136405	8	0.0	3	0.0005324	0.02644	(0 , 0.11609)	379	0.025	0.395	0.0632911	5.5200199	0.0188
chr15	73171613	73171654	13	0.0	3	0.6205166	0.00028	(0 , 0.00597)	3215	0.7	0.915	0.7650273	0.5356875	0.4642255
chr15	73186009	73186023	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	73210105	73210119	5	0.0	3	0.0205511	4e-05	(0 , 0.00056)	5	0.01	0.005	2.0	-1.3862944	1.0
chr15	73213199	73213216	6	0.0	3	0.0005322	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr15	73288150	73288173	8	0.0	3	0.0219043	0.00016	(0 , 0.00693)	334	0.055	0.11	0.5	1.3862944	0.2390319
chr15	73364444	73364458	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	73413841	73413876	12	0.0	3	0.45077	0.0005	(0 , 0.00956)	1969	0.37	0.305	1.2131148	-0.3863825	1.0
chr15	73445846	73445860	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	73483270	73483290	7	0.0	3	0.191071	2e-05	(0 , 0.00111)	58	0.035	0.025	1.4	-0.6729445	1.0
chr15	73499005	73499019	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	73501437	73501451	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	73601480	73601494	5	0.0	3	0.0005324	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr15	73656285	73656302	6	0.0	3	0.0179452	9e-05	(0 , 0.00613)	19	0.015	0.02	0.75	0.5753641	0.4481352
chr15	73913119	73913133	5	0.0	3	0.0015966	0.00011	(0 , 0.01166)	27	0.015	0.02	0.75	0.5753641	0.4481352
chr15	73927563	73927580	6	1.0	3	0.009021	6e-05	(0 , 0.00347)	39	0.01	0.01	1.0	-0.0	1.0
chr15	73999616	73999630	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74031272	74031286	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74070786	74070800	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74073729	74073743	5	0.0	3	0.0040101	0.0001	(0 , 0.01156)	9	0.01	0.005	2.0	-1.3862944	1.0
chr15	74118645	74118674	11	0.0	3	0.4942866	0.00043	(0 , 0.00647)	2338	0.495	0.47	1.0531915	-0.1036501	1.0
chr15	74122853	74122867	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74161609	74161629	7	0.0	3	0.0013301	0.00049	(0 , 0.02454)	1223	0.25	0.245	1.0204082	-0.0404054	1.0
chr15	74240610	74240624	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	74284576	74284590	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	74296631	74296648	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr15	74347712	74347735	8	0.0	3	0.0015961	0.00533	(0 , 0.04887)	1050	0.105	0.26	0.4038462	1.8134426	0.1780958
chr15	74426277	74426291	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74501137	74501157	7	0.0	3	0.0169028	8e-05	(0 , 0.00605)	100	0.03	0.035	0.8571429	0.3083014	0.5787244
chr15	74507309	74507323	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74569340	74569363	8	0.0	3	0.0216096	0.00017	(0 , 0.00721)	333	0.055	0.11	0.5	1.3862944	0.2390319
chr15	74621746	74621760	5	0.0	3	0.0058444	0.00013	(0 , 0.01282)	10	0.01	0.005	2.0	-1.3862944	1.0
chr15	74707086	74707100	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74739137	74739151	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74745338	74745355	6	0.0	3	0.002661	0.0002	(0 , 0.01137)	84	0.035	0.05	0.7	0.7133499	0.398334
chr15	74774976	74774990	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	74782153	74782167	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	74830217	74830231	5	1.0	3	0.0008018	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr15	74944552	74944566	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	74983389	74983403	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	75037735	75037755	7	0.0	3	0.0095422	7e-05	(0 , 0.00651)	116	0.04	0.04	1.0	-0.0	1.0
chr15	75109818	75109832	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	75140015	75140041	9	0.0	3	0.1676864	0.00012	(0 , 0.00261)	450	0.125	0.055	2.2727273	-1.6419611	1.0
chr15	75147904	75147930	9	0.0	3	0.7962539	1e-05	(0 , 0.00059)	369	0.185	0.15	1.2333333	-0.4194411	1.0
chr15	75198078	75198098	7	0.0	3	0.0231578	7e-05	(0 , 0.00521)	70	0.035	0.015	2.3333333	-1.6945957	1.0
chr15	75267362	75267376	5	0.0	3	0.0007982	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr15	75291638	75291652	5	0.0	3	0.0010641	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr15	75294583	75294597	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	75310538	75310561	8	0.0	3	0.3454228	0.0	(0 , 0.00117)	372	0.16	0.16	1.0	-0.0	1.0
chr15	75321365	75321379	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	75347135	75347149	5	0.0	3	0.0010648	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr15	75401543	75401557	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	75418028	75418042	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr15	75460688	75460702	5	0.0	3	0.0007983	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr15	75555498	75555518	7	0.0	3	0.0039851	0.0002	(0 , 0.01165)	317	0.075	0.075	1.0	-0.0	1.0
chr15	75562011	75562028	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr15	75565110	75565148	13	0.0	3	0.6941601	0.00027	(0 , 0.00507)	2938	0.65	0.88	0.7386364	0.6058991	0.4363361
chr15	75580803	75580826	8	0.0	3	0.003987	0.00104	(0 , 0.01828)	1220	0.18	0.29	0.6206897	0.9538481	0.3287417
chr15	75581947	75581970	7	0.0	3	0.499805	0.0	(0 , 0.00042)	121	0.085	0.085	1.0	-0.0	1.0
chr15	75642643	75642657	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	75678351	75678368	6	0.0	3	0.0002661	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr15	75793574	75793612	10	0.0	3	0.7568117	4e-05	(0 , 0.0012)	1066	0.33	0.385	0.8571429	0.3083014	0.5787244
chr15	75804173	75804190	6	0.0	3	0.0171559	9e-05	(0 , 0.00606)	21	0.02	0.02	1.0	-0.0	1.0
chr15	76082971	76082997	9	0.0	3	0.3656	2e-05	(0 , 0.00134)	886	0.345	0.32	1.078125	-0.1504468	1.0
chr15	76142394	76142411	6	0.0	3	0.0002661	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr15	76151844	76151858	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	76234368	76234382	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	76240046	76240060	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr15	76320602	76320619	6	0.0	3	0.0005322	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr15	76433501	76433518	6	0.0	3	0.0013307	0.00027	(0 , 0.01575)	240	0.065	0.05	1.3	-0.5247285	1.0
chr15	76473800	76473814	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	76577450	76577464	5	0.0	3	0.0015962	0.00011	(0 , 0.01166)	27	0.015	0.02	0.75	0.5753641	0.4481352
chr15	76581166	76581180	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	76612216	76612236	7	0.0	3	0.0005323	0.00097	(0 , 0.04411)	1990	0.315	0.435	0.7241379	0.6455468	0.4217093
chr15	76637084	76637104	7	0.0	3	0.0002662	0.00165	(0 , 0.07292)	2745	0.41	0.59	0.6949153	0.7279308	0.3935547
chr15	76659046	76659060	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	76669219	76669239	7	0.0	3	0.4321177	0.0	(0 , 0.00069)	134	0.1	0.1	1.0	-0.0	1.0
chr15	76729788	76729805	6	0.0	3	0.0171559	9e-05	(0 , 0.00606)	21	0.02	0.02	1.0	-0.0	1.0
chr15	76800468	76800482	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	76858069	76858083	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	76870943	76870957	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	76874975	76874989	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	76884523	76884540	6	0.0	3	0.0047796	0.00013	(0 , 0.01111)	69	0.01	0.03	0.3333333	2.1972246	0.1382595
chr15	77075407	77075421	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	77109319	77109333	5	0.0	3	0.0034557	0.0001	(0 , 0.01158)	11	0.015	0.005	3.0	-2.1972246	1.0
chr15	77173085	77173102	6	0.0	3	0.0037209	0.00021	(0 , 0.01116)	64	0.02	0.015	1.3333333	-0.5753641	1.0
chr15	77189440	77189460	7	0.0	3	0.4506219	0.0	(0 , 0.00044)	126	0.1	0.1	1.0	-0.0	1.0
chr15	77228118	77228132	5	0.0	3	0.0007987	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr15	77453234	77453248	5	0.0	3	0.0010642	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr15	77632636	77632650	5	0.0	3	0.0010756	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr15	77632810	77632824	5	0.0	3	0.0002697	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	77672001	77672036	12	0.0	3	0.3025286	0.00795	(0 , 0.01608)	905	0.125	0.915	0.136612	3.9812207	0.0460102
chr15	77694222	77694236	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	77747220	77747234	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	77783686	77783700	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	77873940	77873954	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	77915060	77915074	5	0.0	3	0.0007987	0.00065	(0 , 0.01871)	100	0.025	0.02	1.25	-0.4462871	1.0
chr15	78025522	78025539	6	0.0	3	0.0518449	3e-05	(0 , 0.00591)	15	0.005	0.015	0.3333333	2.1972246	0.1382595
chr15	78077607	78077621	5	1.0	3	0.0021414	8e-05	(0 , 0.01185)	21	0.015	0.01	1.5	-0.8109302	1.0
chr15	78080948	78080962	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	78090624	78090662	13	0.0	3	0.7138981	0.00026	(0 , 0.00489)	2863	0.62	0.865	0.716763	0.6660201	0.4144426
chr15	78101709	78101729	7	0.0	3	0.0023938	0.00025	(0 , 0.01356)	577	0.125	0.155	0.8064516	0.4302228	0.5118797
chr15	78202204	78202221	6	0.0	3	0.0010659	0.00028	(0 , 0.01596)	224	0.065	0.05	1.3	-0.5247285	1.0
chr15	78207448	78207465	6	0.0	3	0.0005322	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr15	78264626	78264643	6	0.0	3	0.4902452	0.0	(0 , 0.00062)	32	0.025	0.025	1.0	-0.0	1.0
chr15	78294772	78294789	5	0.0	3	0.4631597	6e-05	(0 , 0.00039)	6	0.015	0.01	1.5	-0.8109302	1.0
chr15	78341545	78341559	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	78375836	78375853	6	0.0	3	0.0039846	0.0002	(0 , 0.01108)	72	0.02	0.015	1.3333333	-0.5753641	1.0
chr15	78400277	78400294	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr15	78409167	78409181	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	78419760	78419777	6	0.0	3	0.490873	0.0	(0 , 0.00062)	32	0.025	0.025	1.0	-0.0	1.0
chr15	78620726	78620746	6	1.0	3	0.4665189	0.0	(0 , 0.00057)	34	0.03	0.03	1.0	-0.0	1.0
chr15	78669173	78669190	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr15	78815265	78815279	5	0.0	3	0.4973406	6e-05	(0 , 0.00039)	6	0.015	0.01	1.5	-0.8109302	1.0
chr15	78870459	78870473	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	78919883	78919897	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	78920721	78920735	5	0.0	3	0.0499677	5e-05	(0 , 0.00035)	6	0.005	0.005	1.0	-0.0	1.0
chr15	78971022	78971036	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	79000595	79000609	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	79037447	79037470	8	0.0	3	0.038663	6e-05	(0 , 0.00432)	228	0.035	0.085	0.4117647	1.7746064	0.182813
chr15	79044297	79044314	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr15	79089484	79089501	6	0.0	3	0.0021273	0.00028	(0 , 0.01267)	128	0.055	0.025	2.2	-1.5769147	1.0
chr15	79236719	79236733	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	79290016	79290030	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	79493058	79493078	7	0.0	3	0.0192874	8e-05	(0 , 0.00612)	93	0.03	0.03	1.0	-0.0	1.0
chr15	79558701	79558727	9	0.0	3	0.7804221	1e-05	(0 , 0.00059)	405	0.2	0.16	1.25	-0.4462871	1.0
chr15	79753079	79753093	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	79836258	79836272	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	79841226	79841252	9	0.0	3	0.006106	0.02122	(0 , 0.0481)	453	0.01	0.68	0.0147059	8.4390154	0.0036726
chr15	79861063	79861077	5	0.0	3	0.0081299	0.00015	(0 , 0.01349)	8	0.01	0.005	2.0	-1.3862944	1.0
chr15	79940072	79940086	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	79962547	79962564	6	0.0	3	0.0002661	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr15	79974481	79974504	8	0.0	3	0.0079625	0.00046	(0 , 0.01143)	666	0.125	0.175	0.7142857	0.6729445	0.4120269
chr15	79994271	79994312	16	0.0	3	0.752722	0.00027	(0 , 0.00456)	2689	0.595	0.82	0.7256098	0.6414859	0.4231733
chr15	80039298	80039318	7	0.0	3	0.1123689	1e-05	(0 , 0.00094)	51	0.01	0.02	0.5	1.3862944	0.2390319
chr15	80264326	80264343	6	0.0	3	0.0002661	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr15	80387935	80387949	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	80423134	80423148	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	80509459	80509479	7	0.0	3	0.031759	4e-05	(0 , 0.00576)	55	0.01	0.015	0.6666667	0.8109302	0.3678454
chr15	80522135	80522149	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	80641759	80641800	14	0.0	3	0.7206566	0.00026	(0 , 0.00486)	2837	0.615	0.865	0.7109827	0.6822145	0.4088252
chr15	80680601	80680615	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	80771049	80771090	10	0.0	3	0.6726692	4e-05	(0 , 0.0014)	1453	0.5	0.525	0.952381	0.0975803	0.7547529
chr15	80775431	80775448	6	0.0	3	0.0005323	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr15	80817603	80817641	14	0.0	3	0.793066	0.00028	(0 , 0.00414)	2444	0.525	0.775	0.6774194	0.7789295	0.3774687
chr15	80823067	80823084	6	0.0	3	0.0045169	0.00012	(0 , 0.01116)	64	0.01	0.025	0.4	1.8325815	0.1758229
chr15	80973354	80973374	7	0.0	3	0.0005322	0.00097	(0 , 0.04411)	1990	0.315	0.435	0.7241379	0.6455468	0.4217093
chr15	80989721	80989735	5	1.0	3	0.0002665	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	81000960	81000974	5	0.0	3	0.0005332	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr15	81001900	81001914	5	0.0	3	0.0005333	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr15	81133895	81133924	8	0.0	3	0.4267907	0.0	(0 , 0.00081)	502	0.255	0.255	1.0	-0.0	1.0
chr15	81138972	81138986	5	0.0	3	0.0029236	7e-05	(0 , 0.01179)	10	0.015	0.01	1.5	-0.8109302	1.0
chr15	81142299	81142313	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr15	81175655	81175675	7	0.0	3	0.0061216	0.00014	(0 , 0.00758)	181	0.045	0.055	0.8181818	0.4013414	0.5263973
chr15	81206867	81206893	9	0.0	3	0.384772	2e-05	(0 , 0.00127)	1069	0.425	0.395	1.0759494	-0.1464068	1.0
chr15	81216647	81216673	9	0.0	3	0.430424	2e-05	(0 , 0.00107)	1175	0.46	0.445	1.0337079	-0.0663044	1.0
chr15	81275144	81275158	5	0.0	3	0.0002676	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr15	81284761	81284775	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
